cell_index,x,y,dist_along_px,dist_along_um,Ki67,HER2,EGFR,CD44
491074,26603.603238866395,7540.165991902834,298.1351293860369,193.787834100924,9000.91902834008,17464.906882591094,5314.923076923077,3897.611336032389
491075,26611.33628318584,7535.256637168141,307.2923711969504,199.74004127801777,6322.123893805309,17281.353982300883,4712.362831858407,4058.973451327434
491119,26369.063636363637,7537.704545454545,98.48831948125304,64.01740766281448,2410.509090909091,12457.931818181818,2244.5227272727275,19342.854545454546
491120,26545.384,7536.288,250.26272341962917,162.67077022275896,25010.072,13461.568,4278.296,3585.448
491129,26389.057142857146,7537.36,115.7933699844394,75.26569048988561,2297.194285714286,15440.154285714283,2370.0,39227.20571428571
491130,26566.405797101448,7537.623188405797,267.5820607232044,173.92833947008288,4101.304347826087,15236.36231884058,3140.8985507246375,3817.2608695652175
491131,26580.058823529413,7536.764705882353,279.72072890343725,181.8184737872342,3954.3529411764703,19055.96323529412,3565.830882352941,5311.058823529412
491146,26418.6875,7538.31875,140.6813776993088,91.44289550455072,2072.3125,12095.80625,2284.4625,34681.8625
491147,26510.90625,7539.84375,218.89315625033905,142.28055156272038,3381.5729166666665,16422.854166666668,3212.1875,5433.604166666667
491169,26487.434782608696,7539.304347826087,199.06477231158237,129.39210200252856,2866.246376811594,17301.985507246376,3384.4927536231885,5069.188405797101
491170,26523.47619047619,7539.0952380952385,230.04727158372617,149.53072652942203,3395.6666666666665,18586.583333333332,3897.75,7554.285714285715
491175,26492.858333333337,7543.783333333334,201.40006641541896,130.91004317002233,3273.858333333333,14096.458333333334,3124.225,6426.175
491189,26501.728395061727,7543.604938271605,209.09057790668845,135.90887563934749,3094.9506172839506,15009.654320987656,2882.9753086419755,4628.604938271605
491217,26479.155555555557,7542.966666666666,190.08300490362885,123.55395318735876,2492.188888888889,14405.91111111111,2716.5444444444443,7211.1
491218,26573.94782608696,7544.930434782608,270.2730068915416,175.67745447950207,3823.7130434782607,12788.617391304348,3489.2521739130434,5792.869565217391
491226,26536.52727272727,7545.463636363636,237.94187022563224,154.66221564666097,4208.163636363636,15929.127272727274,3783.827272727273,3822.3454545454542
491227,26551.76576576577,7544.846846846847,251.3140254008294,163.35411651053911,4712.585585585585,16542.441441441442,3583.4684684684685,4762.072072072072
491228,26587.9587628866,7545.59793814433,281.9310054575059,183.25515354737882,8627.59793814433,18431.711340206184,4480.360824742268,3754.0721649484535
491236,26426.443298969072,7549.09793814433,141.764239782243,92.14675585845796,2095.8298969072166,13771.80412371134,2356.762886597938,32837.30412371134
491237,26527.597014925377,7545.611940298508,230.21531649903866,149.63995572437514,4278.164179104478,13986.402985074626,3517.5373134328356,3800.358208955224
491238,26559.714285714286,7545.766233766234,257.6487481997263,167.4716863298221,4095.935064935065,15963.22077922078,3362.0,7485.636363636364
491254,26511.430656934303,7550.335766423358,213.92945210813815,139.0541438702898,3428.4306569343066,16850.36496350365,3470.5912408759123,4002.5474452554745
